customer_id,region,join_date
2885,,2020-04-30 04:00:00
2886,CA,2020-04-30 05:00:00
2887,California,2020-04-30 06:00:00
2888,CA,2020-04-30 07:00:00
2889,California,2020-04-30 08:00:00
2890,NY,2020-04-30 09:00:00
2891,CA,2020-04-30 10:00:00
2892,California,2020-04-30 11:00:00
2893,NY,2020-04-30 12:00:00
2894,NY,2020-04-30 13:00:00
2895,,2020-04-30 14:00:00
2896,California,2020-04-30 15:00:00
2897,CA,
2898,California,2020-04-30 17:00:00
2899,unknown,2020-04-30 18:00:00
2900,New York,2020-04-30 19:00:00
2901,New York,2020-04-30 20:00:00
2902,CA,2020-04-30 21:00:00
2903,NY,2020-04-30 22:00:00
2904,unknown,2020-04-30 23:00:00
2905,CA,2020-05-01 00:00:00
2906,unknown,2020-05-01 01:00:00
2907,California,2020-05-01 02:00:00
2908,NY,2020-05-01 03:00:00
2909,,
2910,unknown,2020-05-01 05:00:00
2911,,
2912,unknown,2020-05-01 07:00:00
2913,NY,2020-05-01 08:00:00
2914,,2020-05-01 09:00:00
2915,unknown,2020-05-01 10:00:00
2916,California,2020-05-01 11:00:00
2917,CA,2020-05-01 12:00:00
2918,unknown,2020-05-01 13:00:00
2919,CA,2020-05-01 14:00:00
2920,California,2020-05-01 15:00:00
2921,NY,2020-05-01 16:00:00
2922,,2020-05-01 17:00:00
2923,New York,2020-05-01 18:00:00
2924,CA,2020-05-01 19:00:00
2925,,2020-05-01 20:00:00
2926,,2020-05-01 21:00:00
2927,CA,2020-05-01 22:00:00
2928,CA,
2929,unknown,2020-05-02 00:00:00
2930,unknown,2020-05-02 01:00:00
2931,NY,2020-05-02 02:00:00
2932,,2020-05-02 03:00:00
2933,California,2020-05-02 04:00:00
2934,CA,2020-05-02 05:00:00
2935,California,2020-05-02 06:00:00
2936,New York,2020-05-02 07:00:00
2937,New York,2020-05-02 08:00:00
2938,CA,2020-05-02 09:00:00
2939,CA,2020-05-02 10:00:00
2940,unknown,2020-05-02 11:00:00
2941,CA,2020-05-02 12:00:00
2942,NY,2020-05-02 13:00:00
2943,CA,2020-05-02 14:00:00
2944,New York,2020-05-02 15:00:00
2945,,2020-05-02 16:00:00
2946,New York,2020-05-02 17:00:00
2947,New York,
2948,California,2020-05-02 19:00:00
2949,NY,2020-05-02 20:00:00
2950,CA,
2951,California,2020-05-02 22:00:00
2952,California,2020-05-02 23:00:00
2953,New York,2020-05-03 00:00:00
2954,,2020-05-03 01:00:00
2955,NY,2020-05-03 02:00:00
2956,CA,2020-05-03 03:00:00
2957,New York,2020-05-03 04:00:00
2958,NY,2020-05-03 05:00:00
2959,New York,2020-05-03 06:00:00
2960,New York,2020-05-03 07:00:00
2961,,2020-05-03 08:00:00
2962,NY,2020-05-03 09:00:00
2963,unknown,2020-05-03 10:00:00
2964,California,2020-05-03 11:00:00
2965,California,2020-05-03 12:00:00
2966,California,2020-05-03 13:00:00
2967,NY,2020-05-03 14:00:00
2968,,2020-05-03 15:00:00
2969,CA,2020-05-03 16:00:00
2970,California,
2971,CA,2020-05-03 18:00:00
2972,NY,2020-05-03 19:00:00
2973,CA,2020-05-03 20:00:00
2974,California,2020-05-03 21:00:00
2975,California,
2976,California,2020-05-03 23:00:00
2977,NY,2020-05-04 00:00:00
2978,New York,2020-05-04 01:00:00
2979,California,2020-05-04 02:00:00
2980,California,2020-05-04 03:00:00
2981,New York,2020-05-04 04:00:00
2982,CA,
2983,CA,2020-05-04 06:00:00
2984,CA,2020-05-04 07:00:00
2985,unknown,2020-05-04 08:00:00
2986,unknown,2020-05-04 09:00:00
2987,NY,2020-05-04 10:00:00
2988,NY,2020-05-04 11:00:00
2989,unknown,2020-05-04 12:00:00
2990,CA,2020-05-04 13:00:00
2991,CA,2020-05-04 14:00:00
2992,California,2020-05-04 15:00:00
2993,NY,2020-05-04 16:00:00
2994,CA,2020-05-04 17:00:00
2995,CA,2020-05-04 18:00:00
2996,NY,2020-05-04 19:00:00
2997,California,2020-05-04 20:00:00
2998,unknown,2020-05-04 21:00:00
2999,,2020-05-04 22:00:00
3000,NY,2020-05-04 23:00:00
3001,New York,2020-05-05 00:00:00
3002,CA,
3003,California,2020-05-05 02:00:00
3004,NY,2020-05-05 03:00:00
3005,,2020-05-05 04:00:00
3006,,2020-05-05 05:00:00
3007,,2020-05-05 06:00:00
3008,New York,2020-05-05 07:00:00
3009,unknown,2020-05-05 08:00:00
3010,unknown,2020-05-05 09:00:00
3011,unknown,2020-05-05 10:00:00
3012,New York,2020-05-05 11:00:00
3013,New York,2020-05-05 12:00:00
3014,CA,2020-05-05 13:00:00
3015,New York,2020-05-05 14:00:00
3016,CA,2020-05-05 15:00:00
3017,New York,2020-05-05 16:00:00
3018,CA,2020-05-05 17:00:00
3019,California,2020-05-05 18:00:00
3020,unknown,2020-05-05 19:00:00
3021,,2020-05-05 20:00:00
3022,unknown,2020-05-05 21:00:00
3023,,2020-05-05 22:00:00
3024,New York,2020-05-05 23:00:00
3025,CA,2020-05-06 00:00:00
3026,New York,2020-05-06 01:00:00
3027,unknown,2020-05-06 02:00:00
3028,NY,2020-05-06 03:00:00
3029,NY,2020-05-06 04:00:00
3030,CA,2020-05-06 05:00:00
3031,New York,2020-05-06 06:00:00
3032,,2020-05-06 07:00:00
3033,CA,2020-05-06 08:00:00
3034,NY,2020-05-06 09:00:00
3035,NY,2020-05-06 10:00:00
3036,New York,2020-05-06 11:00:00
3037,unknown,2020-05-06 12:00:00
3038,CA,2020-05-06 13:00:00
3039,CA,
3040,California,2020-05-06 15:00:00
3041,NY,2020-05-06 16:00:00
3042,unknown,2020-05-06 17:00:00
3043,CA,2020-05-06 18:00:00
3044,NY,2020-05-06 19:00:00
3045,unknown,
3046,California,
3047,unknown,2020-05-06 22:00:00
3048,NY,2020-05-06 23:00:00
3049,California,2020-05-07 00:00:00
3050,unknown,2020-05-07 01:00:00
3051,New York,2020-05-07 02:00:00
3052,NY,2020-05-07 03:00:00
3053,unknown,
3054,,2020-05-07 05:00:00
3055,CA,2020-05-07 06:00:00
3056,CA,
3057,unknown,2020-05-07 08:00:00
3058,,2020-05-07 09:00:00
3059,California,2020-05-07 10:00:00
3060,New York,2020-05-07 11:00:00
3061,CA,2020-05-07 12:00:00
3062,NY,2020-05-07 13:00:00
3063,NY,2020-05-07 14:00:00
3064,unknown,2020-05-07 15:00:00
3065,,2020-05-07 16:00:00
3066,unknown,2020-05-07 17:00:00
3067,NY,2020-05-07 18:00:00
3068,California,2020-05-07 19:00:00
3069,unknown,2020-05-07 20:00:00
3070,California,2020-05-07 21:00:00
3071,CA,2020-05-07 22:00:00
3072,NY,2020-05-07 23:00:00
3073,unknown,2020-05-08 00:00:00
3074,NY,2020-05-08 01:00:00
3075,California,2020-05-08 02:00:00
3076,,2020-05-08 03:00:00
3077,unknown,2020-05-08 04:00:00
3078,NY,2020-05-08 05:00:00
3079,,2020-05-08 06:00:00
3080,New York,2020-05-08 07:00:00
3081,CA,2020-05-08 08:00:00
3082,New York,2020-05-08 09:00:00
3083,NY,2020-05-08 10:00:00
3084,NY,2020-05-08 11:00:00
3085,NY,2020-05-08 12:00:00
3086,unknown,2020-05-08 13:00:00
3087,,2020-05-08 14:00:00
3088,unknown,2020-05-08 15:00:00
3089,California,2020-05-08 16:00:00
3090,New York,2020-05-08 17:00:00
3091,New York,2020-05-08 18:00:00
3092,NY,2020-05-08 19:00:00
3093,NY,2020-05-08 20:00:00
3094,California,2020-05-08 21:00:00
3095,California,2020-05-08 22:00:00
3096,NY,
3097,CA,2020-05-09 00:00:00
3098,CA,2020-05-09 01:00:00
3099,,2020-05-09 02:00:00
3100,CA,2020-05-09 03:00:00
3101,NY,2020-05-09 04:00:00
3102,California,2020-05-09 05:00:00
3103,NY,2020-05-09 06:00:00
3104,California,2020-05-09 07:00:00
3105,NY,2020-05-09 08:00:00
3106,CA,
3107,,2020-05-09 10:00:00
3108,NY,2020-05-09 11:00:00
3109,,
3110,,2020-05-09 13:00:00
3111,CA,2020-05-09 14:00:00
3112,California,2020-05-09 15:00:00
3113,unknown,2020-05-09 16:00:00
3114,New York,2020-05-09 17:00:00
3115,CA,2020-05-09 18:00:00
3116,New York,2020-05-09 19:00:00
3117,CA,2020-05-09 20:00:00
3118,unknown,2020-05-09 21:00:00
3119,unknown,2020-05-09 22:00:00
3120,New York,2020-05-09 23:00:00
3121,NY,2020-05-10 00:00:00
3122,CA,
3123,New York,2020-05-10 02:00:00
3124,NY,2020-05-10 03:00:00
3125,New York,2020-05-10 04:00:00
3126,,2020-05-10 05:00:00
3127,NY,2020-05-10 06:00:00
3128,unknown,2020-05-10 07:00:00
3129,NY,2020-05-10 08:00:00
3130,California,2020-05-10 09:00:00
3131,NY,2020-05-10 10:00:00
3132,unknown,2020-05-10 11:00:00
3133,California,2020-05-10 12:00:00
3134,California,2020-05-10 13:00:00
3135,NY,2020-05-10 14:00:00
3136,unknown,2020-05-10 15:00:00
3137,California,2020-05-10 16:00:00
3138,New York,
3139,NY,2020-05-10 18:00:00
3140,NY,2020-05-10 19:00:00
3141,California,2020-05-10 20:00:00
3142,CA,2020-05-10 21:00:00
3143,CA,2020-05-10 22:00:00
3144,CA,2020-05-10 23:00:00
3145,NY,
3146,,2020-05-11 01:00:00
3147,,2020-05-11 02:00:00
3148,California,2020-05-11 03:00:00
3149,California,2020-05-11 04:00:00
3150,NY,
3151,New York,2020-05-11 06:00:00
3152,NY,2020-05-11 07:00:00
3153,CA,2020-05-11 08:00:00
3154,,2020-05-11 09:00:00
3155,CA,2020-05-11 10:00:00
3156,unknown,2020-05-11 11:00:00
3157,unknown,2020-05-11 12:00:00
3158,,2020-05-11 13:00:00
3159,NY,2020-05-11 14:00:00
3160,New York,
3161,unknown,2020-05-11 16:00:00
3162,unknown,2020-05-11 17:00:00
3163,unknown,2020-05-11 18:00:00
3164,New York,2020-05-11 19:00:00
3165,unknown,2020-05-11 20:00:00
3166,NY,2020-05-11 21:00:00
3167,,
3168,NY,2020-05-11 23:00:00
3169,California,2020-05-12 00:00:00
3170,California,2020-05-12 01:00:00
3171,,
3172,,2020-05-12 03:00:00
3173,,
3174,,2020-05-12 05:00:00
3175,New York,2020-05-12 06:00:00
3176,unknown,2020-05-12 07:00:00
3177,unknown,2020-05-12 08:00:00
3178,NY,2020-05-12 09:00:00
3179,NY,2020-05-12 10:00:00
3180,CA,2020-05-12 11:00:00
3181,CA,2020-05-12 12:00:00
3182,NY,2020-05-12 13:00:00
3183,NY,2020-05-12 14:00:00
3184,,2020-05-12 15:00:00
3185,CA,2020-05-12 16:00:00
3186,CA,2020-05-12 17:00:00
3187,unknown,2020-05-12 18:00:00
3188,NY,2020-05-12 19:00:00
3189,unknown,2020-05-12 20:00:00
3190,California,2020-05-12 21:00:00
3191,CA,2020-05-12 22:00:00
3192,California,2020-05-12 23:00:00
3193,,2020-05-13 00:00:00
3194,New York,
3195,California,2020-05-13 02:00:00
3196,,2020-05-13 03:00:00
3197,,2020-05-13 04:00:00
3198,California,2020-05-13 05:00:00
3199,,2020-05-13 06:00:00
3200,CA,2020-05-13 07:00:00
3201,New York,2020-05-13 08:00:00
3202,,2020-05-13 09:00:00
3203,New York,2020-05-13 10:00:00
3204,,2020-05-13 11:00:00
3205,California,2020-05-13 12:00:00
3206,New York,2020-05-13 13:00:00
3207,,2020-05-13 14:00:00
3208,New York,2020-05-13 15:00:00
3209,CA,2020-05-13 16:00:00
3210,California,2020-05-13 17:00:00
3211,New York,2020-05-13 18:00:00
3212,NY,2020-05-13 19:00:00
3213,unknown,2020-05-13 20:00:00
3214,,2020-05-13 21:00:00
3215,NY,2020-05-13 22:00:00
3216,New York,2020-05-13 23:00:00
3217,New York,2020-05-14 00:00:00
3218,New York,2020-05-14 01:00:00
3219,,2020-05-14 02:00:00
3220,unknown,
3221,CA,2020-05-14 04:00:00
3222,unknown,2020-05-14 05:00:00
3223,CA,2020-05-14 06:00:00
3224,CA,2020-05-14 07:00:00
3225,New York,2020-05-14 08:00:00
3226,New York,2020-05-14 09:00:00
3227,CA,2020-05-14 10:00:00
3228,,
3229,California,2020-05-14 12:00:00
3230,,2020-05-14 13:00:00
3231,unknown,2020-05-14 14:00:00
3232,NY,
3233,New York,2020-05-14 16:00:00
3234,California,2020-05-14 17:00:00
3235,California,
3236,unknown,2020-05-14 19:00:00
3237,California,2020-05-14 20:00:00
3238,New York,2020-05-14 21:00:00
3239,unknown,2020-05-14 22:00:00
3240,NY,2020-05-14 23:00:00
3241,,2020-05-15 00:00:00
3242,New York,2020-05-15 01:00:00
3243,unknown,2020-05-15 02:00:00
3244,unknown,2020-05-15 03:00:00
3245,New York,2020-05-15 04:00:00
3246,California,2020-05-15 05:00:00
3247,,
3248,CA,2020-05-15 07:00:00
3249,California,2020-05-15 08:00:00
3250,unknown,2020-05-15 09:00:00
3251,,2020-05-15 10:00:00
3252,CA,
3253,,2020-05-15 12:00:00
3254,California,2020-05-15 13:00:00
3255,,
3256,,2020-05-15 15:00:00
3257,,2020-05-15 16:00:00
3258,NY,2020-05-15 17:00:00
3259,NY,2020-05-15 18:00:00
3260,,2020-05-15 19:00:00
3261,New York,2020-05-15 20:00:00
3262,,2020-05-15 21:00:00
3263,NY,2020-05-15 22:00:00
3264,NY,2020-05-15 23:00:00
3265,New York,2020-05-16 00:00:00
3266,California,2020-05-16 01:00:00
3267,unknown,2020-05-16 02:00:00
3268,unknown,2020-05-16 03:00:00
3269,unknown,2020-05-16 04:00:00
3270,CA,2020-05-16 05:00:00
3271,unknown,2020-05-16 06:00:00
3272,NY,
3273,California,2020-05-16 08:00:00
3274,California,2020-05-16 09:00:00
3275,,2020-05-16 10:00:00
3276,,2020-05-16 11:00:00
3277,NY,2020-05-16 12:00:00
3278,,2020-05-16 13:00:00
3279,NY,2020-05-16 14:00:00
3280,unknown,2020-05-16 15:00:00
3281,CA,2020-05-16 16:00:00
3282,CA,2020-05-16 17:00:00
3283,unknown,2020-05-16 18:00:00
3284,CA,2020-05-16 19:00:00
3285,unknown,2020-05-16 20:00:00
3286,New York,2020-05-16 21:00:00
3287,unknown,2020-05-16 22:00:00
3288,,2020-05-16 23:00:00
3289,NY,2020-05-17 00:00:00
3290,CA,2020-05-17 01:00:00
3291,unknown,2020-05-17 02:00:00
3292,NY,2020-05-17 03:00:00
3293,,2020-05-17 04:00:00
3294,unknown,2020-05-17 05:00:00
3295,NY,2020-05-17 06:00:00
3296,CA,2020-05-17 07:00:00
3297,,2020-05-17 08:00:00
3298,NY,2020-05-17 09:00:00
3299,,2020-05-17 10:00:00
3300,California,2020-05-17 11:00:00
3301,unknown,2020-05-17 12:00:00
3302,NY,
3303,California,2020-05-17 14:00:00
3304,CA,2020-05-17 15:00:00
3305,unknown,
3306,CA,
3307,California,2020-05-17 18:00:00
3308,,2020-05-17 19:00:00
3309,unknown,2020-05-17 20:00:00
3310,California,2020-05-17 21:00:00
3311,unknown,2020-05-17 22:00:00
3312,California,2020-05-17 23:00:00
3313,CA,2020-05-18 00:00:00
3314,New York,2020-05-18 01:00:00
3315,,2020-05-18 02:00:00
3316,,2020-05-18 03:00:00
3317,NY,2020-05-18 04:00:00
3318,NY,2020-05-18 05:00:00
3319,New York,2020-05-18 06:00:00
3320,NY,2020-05-18 07:00:00
3321,NY,2020-05-18 08:00:00
3322,CA,2020-05-18 09:00:00
3323,California,
3324,NY,2020-05-18 11:00:00
3325,New York,2020-05-18 12:00:00
3326,unknown,2020-05-18 13:00:00
3327,New York,
3328,NY,2020-05-18 15:00:00
3329,unknown,2020-05-18 16:00:00
3330,New York,2020-05-18 17:00:00
3331,,2020-05-18 18:00:00
3332,CA,2020-05-18 19:00:00
3333,,2020-05-18 20:00:00
3334,New York,
3335,NY,2020-05-18 22:00:00
3336,New York,2020-05-18 23:00:00
3337,California,2020-05-19 00:00:00
3338,New York,2020-05-19 01:00:00
3339,NY,2020-05-19 02:00:00
3340,,2020-05-19 03:00:00
3341,CA,2020-05-19 04:00:00
3342,CA,2020-05-19 05:00:00
3343,California,2020-05-19 06:00:00
3344,California,
3345,,2020-05-19 08:00:00
3346,NY,2020-05-19 09:00:00
3347,unknown,2020-05-19 10:00:00
3348,New York,2020-05-19 11:00:00
3349,,2020-05-19 12:00:00
3350,California,2020-05-19 13:00:00
3351,NY,2020-05-19 14:00:00
3352,unknown,2020-05-19 15:00:00
3353,California,2020-05-19 16:00:00
3354,California,2020-05-19 17:00:00
3355,CA,
3356,California,2020-05-19 19:00:00
3357,,2020-05-19 20:00:00
3358,CA,2020-05-19 21:00:00
3359,California,2020-05-19 22:00:00
3360,unknown,2020-05-19 23:00:00
3361,unknown,2020-05-20 00:00:00
3362,NY,2020-05-20 01:00:00
3363,CA,2020-05-20 02:00:00
3364,NY,2020-05-20 03:00:00
3365,New York,2020-05-20 04:00:00
3366,,2020-05-20 05:00:00
3367,CA,2020-05-20 06:00:00
3368,California,2020-05-20 07:00:00
3369,New York,
3370,New York,2020-05-20 09:00:00
3371,,2020-05-20 10:00:00
3372,California,2020-05-20 11:00:00
3373,NY,2020-05-20 12:00:00
3374,California,2020-05-20 13:00:00
3375,California,2020-05-20 14:00:00
3376,,2020-05-20 15:00:00
3377,,2020-05-20 16:00:00
3378,CA,2020-05-20 17:00:00
3379,NY,
3380,California,2020-05-20 19:00:00
3381,NY,2020-05-20 20:00:00
3382,CA,2020-05-20 21:00:00
3383,NY,2020-05-20 22:00:00
3384,CA,2020-05-20 23:00:00
3385,CA,2020-05-21 00:00:00
3386,California,2020-05-21 01:00:00
3387,California,2020-05-21 02:00:00
3388,unknown,2020-05-21 03:00:00
3389,New York,2020-05-21 04:00:00
3390,NY,2020-05-21 05:00:00
3391,CA,2020-05-21 06:00:00
3392,CA,2020-05-21 07:00:00
3393,,2020-05-21 08:00:00
3394,New York,2020-05-21 09:00:00
3395,New York,2020-05-21 10:00:00
3396,CA,
3397,CA,2020-05-21 12:00:00
3398,NY,2020-05-21 13:00:00
3399,NY,2020-05-21 14:00:00
3400,California,2020-05-21 15:00:00
3401,NY,2020-05-21 16:00:00
3402,CA,2020-05-21 17:00:00
3403,CA,2020-05-21 18:00:00
3404,unknown,2020-05-21 19:00:00
3405,,2020-05-21 20:00:00
3406,New York,2020-05-21 21:00:00
3407,New York,2020-05-21 22:00:00
3408,,2020-05-21 23:00:00
3409,NY,2020-05-22 00:00:00
3410,CA,
3411,California,2020-05-22 02:00:00
3412,New York,2020-05-22 03:00:00
3413,California,2020-05-22 04:00:00
3414,NY,2020-05-22 05:00:00
3415,CA,2020-05-22 06:00:00
3416,NY,2020-05-22 07:00:00
3417,California,2020-05-22 08:00:00
3418,unknown,
3419,,
3420,California,2020-05-22 11:00:00
3421,CA,2020-05-22 12:00:00
3422,CA,2020-05-22 13:00:00
3423,,2020-05-22 14:00:00
3424,NY,2020-05-22 15:00:00
3425,CA,2020-05-22 16:00:00
3426,California,2020-05-22 17:00:00
3427,New York,2020-05-22 18:00:00
3428,CA,2020-05-22 19:00:00
3429,,2020-05-22 20:00:00
3430,California,2020-05-22 21:00:00
3431,New York,2020-05-22 22:00:00
3432,NY,2020-05-22 23:00:00
3433,unknown,2020-05-23 00:00:00
3434,,2020-05-23 01:00:00
3435,New York,2020-05-23 02:00:00
3436,CA,2020-05-23 03:00:00
3437,CA,2020-05-23 04:00:00
3438,California,2020-05-23 05:00:00
3439,,2020-05-23 06:00:00
3440,New York,2020-05-23 07:00:00
3441,NY,2020-05-23 08:00:00
3442,New York,2020-05-23 09:00:00
3443,New York,
3444,CA,2020-05-23 11:00:00
3445,,2020-05-23 12:00:00
3446,CA,2020-05-23 13:00:00
3447,NY,2020-05-23 14:00:00
3448,CA,
3449,NY,2020-05-23 16:00:00
3450,CA,2020-05-23 17:00:00
3451,,2020-05-23 18:00:00
3452,CA,2020-05-23 19:00:00
3453,,2020-05-23 20:00:00
3454,New York,2020-05-23 21:00:00
3455,,2020-05-23 22:00:00
3456,California,
3457,,
3458,unknown,2020-05-24 01:00:00
3459,California,2020-05-24 02:00:00
3460,CA,
3461,,
3462,California,2020-05-24 05:00:00
3463,New York,2020-05-24 06:00:00
3464,CA,2020-05-24 07:00:00
3465,CA,2020-05-24 08:00:00
3466,CA,2020-05-24 09:00:00
3467,CA,2020-05-24 10:00:00
3468,,2020-05-24 11:00:00
3469,NY,2020-05-24 12:00:00
3470,CA,2020-05-24 13:00:00
3471,unknown,2020-05-24 14:00:00
3472,unknown,2020-05-24 15:00:00
3473,CA,2020-05-24 16:00:00
3474,NY,2020-05-24 17:00:00
3475,CA,2020-05-24 18:00:00
3476,New York,2020-05-24 19:00:00
3477,CA,2020-05-24 20:00:00
3478,,2020-05-24 21:00:00
3479,unknown,2020-05-24 22:00:00
3480,,
3481,NY,2020-05-25 00:00:00
3482,unknown,2020-05-25 01:00:00
3483,unknown,2020-05-25 02:00:00
3484,CA,2020-05-25 03:00:00
3485,,2020-05-25 04:00:00
3486,NY,2020-05-25 05:00:00
3487,NY,2020-05-25 06:00:00
3488,New York,2020-05-25 07:00:00
3489,California,2020-05-25 08:00:00
3490,unknown,2020-05-25 09:00:00
3491,unknown,2020-05-25 10:00:00
3492,unknown,
3493,California,2020-05-25 12:00:00
3494,CA,
3495,CA,2020-05-25 14:00:00
3496,,2020-05-25 15:00:00
3497,,2020-05-25 16:00:00
3498,NY,2020-05-25 17:00:00
3499,NY,2020-05-25 18:00:00
3500,California,
3501,California,2020-05-25 20:00:00
3502,unknown,2020-05-25 21:00:00
3503,New York,2020-05-25 22:00:00
3504,NY,2020-05-25 23:00:00
3505,unknown,2020-05-26 00:00:00
3506,CA,
3507,CA,2020-05-26 02:00:00
3508,,2020-05-26 03:00:00
3509,CA,2020-05-26 04:00:00
3510,California,2020-05-26 05:00:00
3511,New York,2020-05-26 06:00:00
3512,California,2020-05-26 07:00:00
3513,California,2020-05-26 08:00:00
3514,New York,2020-05-26 09:00:00
3515,California,2020-05-26 10:00:00
3516,California,2020-05-26 11:00:00
3517,California,2020-05-26 12:00:00
3518,California,2020-05-26 13:00:00
3519,NY,2020-05-26 14:00:00
3520,CA,
3521,CA,
3522,CA,2020-05-26 17:00:00
3523,unknown,2020-05-26 18:00:00
3524,California,2020-05-26 19:00:00
3525,CA,2020-05-26 20:00:00
3526,California,
3527,CA,2020-05-26 22:00:00
3528,unknown,
3529,California,
3530,CA,2020-05-27 01:00:00
3531,NY,2020-05-27 02:00:00
3532,,2020-05-27 03:00:00
3533,California,2020-05-27 04:00:00
3534,CA,2020-05-27 05:00:00
3535,New York,2020-05-27 06:00:00
3536,New York,2020-05-27 07:00:00
3537,NY,2020-05-27 08:00:00
3538,NY,2020-05-27 09:00:00
3539,NY,2020-05-27 10:00:00
3540,unknown,2020-05-27 11:00:00
3541,unknown,2020-05-27 12:00:00
3542,,2020-05-27 13:00:00
3543,New York,2020-05-27 14:00:00
3544,CA,2020-05-27 15:00:00
3545,NY,2020-05-27 16:00:00
3546,New York,2020-05-27 17:00:00
3547,CA,2020-05-27 18:00:00
3548,unknown,2020-05-27 19:00:00
3549,unknown,2020-05-27 20:00:00
3550,New York,2020-05-27 21:00:00
3551,NY,2020-05-27 22:00:00
3552,New York,2020-05-27 23:00:00
3553,CA,2020-05-28 00:00:00
3554,,2020-05-28 01:00:00
3555,New York,2020-05-28 02:00:00
3556,CA,2020-05-28 03:00:00
3557,,2020-05-28 04:00:00
3558,,2020-05-28 05:00:00
3559,New York,2020-05-28 06:00:00
3560,,2020-05-28 07:00:00
3561,New York,2020-05-28 08:00:00
3562,New York,
3563,California,2020-05-28 10:00:00
3564,NY,2020-05-28 11:00:00
3565,CA,2020-05-28 12:00:00
3566,unknown,2020-05-28 13:00:00
3567,NY,2020-05-28 14:00:00
3568,unknown,2020-05-28 15:00:00
3569,unknown,2020-05-28 16:00:00
3570,New York,2020-05-28 17:00:00
3571,,2020-05-28 18:00:00
3572,unknown,2020-05-28 19:00:00
3573,,2020-05-28 20:00:00
3574,unknown,2020-05-28 21:00:00
3575,CA,2020-05-28 22:00:00
3576,CA,2020-05-28 23:00:00
3577,New York,2020-05-29 00:00:00
3578,unknown,2020-05-29 01:00:00
3579,unknown,2020-05-29 02:00:00
3580,unknown,2020-05-29 03:00:00
3581,CA,
3582,unknown,2020-05-29 05:00:00
3583,NY,2020-05-29 06:00:00
3584,NY,2020-05-29 07:00:00
3585,CA,2020-05-29 08:00:00
3586,CA,2020-05-29 09:00:00
3587,New York,2020-05-29 10:00:00
3588,NY,2020-05-29 11:00:00
3589,New York,2020-05-29 12:00:00
3590,California,2020-05-29 13:00:00
3591,unknown,2020-05-29 14:00:00
3592,California,2020-05-29 15:00:00
3593,unknown,2020-05-29 16:00:00
3594,CA,2020-05-29 17:00:00
3595,NY,2020-05-29 18:00:00
3596,,2020-05-29 19:00:00
3597,CA,2020-05-29 20:00:00
3598,NY,2020-05-29 21:00:00
3599,,2020-05-29 22:00:00
3600,CA,2020-05-29 23:00:00
3601,,2020-05-30 00:00:00
3602,CA,2020-05-30 01:00:00
3603,New York,2020-05-30 02:00:00
3604,CA,2020-05-30 03:00:00
3605,NY,2020-05-30 04:00:00
3606,,2020-05-30 05:00:00
3607,NY,2020-05-30 06:00:00
3608,,2020-05-30 07:00:00
3609,New York,2020-05-30 08:00:00
3610,NY,2020-05-30 09:00:00
3611,New York,2020-05-30 10:00:00
3612,California,2020-05-30 11:00:00
3613,CA,2020-05-30 12:00:00
3614,,2020-05-30 13:00:00
3615,unknown,2020-05-30 14:00:00
3616,California,2020-05-30 15:00:00
3617,NY,2020-05-30 16:00:00
3618,NY,2020-05-30 17:00:00
3619,CA,2020-05-30 18:00:00
3620,,2020-05-30 19:00:00
3621,California,2020-05-30 20:00:00
3622,NY,2020-05-30 21:00:00
3623,California,2020-05-30 22:00:00
3624,unknown,2020-05-30 23:00:00
3625,NY,2020-05-31 00:00:00
3626,California,2020-05-31 01:00:00
3627,New York,2020-05-31 02:00:00
3628,New York,2020-05-31 03:00:00
3629,unknown,2020-05-31 04:00:00
3630,unknown,2020-05-31 05:00:00
3631,,2020-05-31 06:00:00
3632,New York,2020-05-31 07:00:00
3633,NY,2020-05-31 08:00:00
3634,CA,2020-05-31 09:00:00
3635,NY,2020-05-31 10:00:00
3636,,2020-05-31 11:00:00
3637,CA,2020-05-31 12:00:00
3638,CA,2020-05-31 13:00:00
3639,CA,2020-05-31 14:00:00
3640,unknown,2020-05-31 15:00:00
3641,,2020-05-31 16:00:00
3642,New York,2020-05-31 17:00:00
3643,CA,2020-05-31 18:00:00
3644,California,
3645,California,2020-05-31 20:00:00
3646,,2020-05-31 21:00:00
3647,,2020-05-31 22:00:00
3648,California,
3649,California,2020-06-01 00:00:00
3650,New York,2020-06-01 01:00:00
3651,California,2020-06-01 02:00:00
3652,,2020-06-01 03:00:00
3653,California,2020-06-01 04:00:00
3654,NY,2020-06-01 05:00:00
3655,NY,2020-06-01 06:00:00
3656,CA,2020-06-01 07:00:00
3657,California,2020-06-01 08:00:00
3658,California,2020-06-01 09:00:00
3659,California,
3660,California,2020-06-01 11:00:00
3661,,2020-06-01 12:00:00
3662,NY,2020-06-01 13:00:00
3663,CA,2020-06-01 14:00:00
3664,CA,2020-06-01 15:00:00
3665,NY,2020-06-01 16:00:00
3666,CA,2020-06-01 17:00:00
3667,unknown,2020-06-01 18:00:00
3668,California,2020-06-01 19:00:00
3669,unknown,2020-06-01 20:00:00
3670,,2020-06-01 21:00:00
3671,New York,2020-06-01 22:00:00
3672,NY,
3673,NY,2020-06-02 00:00:00
3674,New York,2020-06-02 01:00:00
3675,California,2020-06-02 02:00:00
3676,California,2020-06-02 03:00:00
3677,CA,2020-06-02 04:00:00
3678,,2020-06-02 05:00:00
3679,New York,2020-06-02 06:00:00
